,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,632175515,False,0.265338033437729,6130,6410,7100,0.000522499184197054,1.67600041719568e-05,0.0037602630186914,224.359312808713,3.81477821975708e-05,294396492,194,95169449984.0,1858057216.0,6986783.8359375,31141.0466918945,2.2761200896
1,3,632176106,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,294396492,1026,6687027968.0,65919600.0,0.0,0.0,0.08075151
2,1,632174501,False,0.220550283789635,7710,2410,4910,0.000160243994253726,1.59808223543223e-05,0.00505156815052032,316.101867675781,1.16994498291016e-05,294396492,484682470,169028567040.0,597627008.0,3018953.5,9550.5712890625,0.7320930848
3,2,632173798,False,0.297248065471649,8380,5620,5860,0.00106568415052618,0.000192425872217947,0.0442470432382792,229.943316500412,7.78058379711151e-05,294396492,165,46672404192.0,330075000.0,14604842.796875,63514.9697723389,0.404341875
4,2,632174093,False,0.116624869406223,7630,2520,5760,0.000154456125931651,0.00042805855628103,0.106414072215557,248.596984863281,1.12768762695312e-05,294396492,611,1793307904.0,21505500.0,2288487.75,9205.61328125,0.0263442375
5,3,632175987,False,0.330716580152512,9290,430,6610,0.00626412678566598,0.000175991035847492,0.0521202567010131,296.152906027433,0.00045734529642334,294396492,894,578439322880.0,2121375656.0,110566643.75,373343.099121094,2.5986851786
6,2,632174114,False,0.000291974400170147,7870,2750,5840,8.80311905358879e-09,4.02449273906313e-09,1.11029032723309e-06,275.883270263672,6.42717689275742e-10,294396492,634,21968087040.0,130368600.0,144.746994018555,0.524667501449585,0.159701535
7,3,632175737,False,0.00403802376240492,6160,2380,5770,1.49463381713272e-07,2.63731083727491e-07,4.67586434324762e-05,177.296671941754,1.09123548984528e-08,294396492,530,1072843584.0,33777000.0,1579.36669921875,8.90804481506348,0.041376825
8,2,632173749,False,0.189846009016037,11530,5470,8190,0.000472154857298807,6.14839664194733e-05,0.0141413733363152,230.001007080078,3.4472131640625e-05,294396492,101,20793616384.0,457688704.0,6472347.0,28140.515625,0.5606686624
9,3,632175560,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,294396492,249,18036158464.0,71445600.0,0.0,0.0,0.08752086
10,3,632176039,False,0.000129375941469334,13130,3150,4540,1.95365751236303e-09,1.03665116578387e-10,1.72602432303193e-08,166.500012733482,1.426369715482e-10,294396492,951,413785718784.0,1123216256.0,19.3869857788086,0.116438344120979,1.3759399136
11,1,632174839,False,0.257849127054214,3390,3880,5300,0.00873917522330324,0.00344266602769494,1.75632524490356,510.164245605469,0.0006380491359375,294396492,827,40663687168.0,151294496.0,265722336.0,520856.4375,0.1853357576
12,1,632175253,False,0.119389556348324,12840,7440,5410,7.49938308019837e-05,0.000147476559504867,0.0240506734699011,163.081329345703,5.47531634521484e-06,294396492,198,84236128.0,30307500.0,728915.8125,4469.64599609375,0.0371266875
13,3,632176024,False,0.428045600652695,4560,1840,5720,0.0307975790279046,0.00336630662611885,1.95646709593815,581.190994533331,0.00224853812695312,294396492,935,162009899008.0,545268608.0,1066800090.0,1835541.328125,0.6679540448
14,3,632176201,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,294396492,526322264,23824460.0,847800.0,0.0,0.0,0.001038555
15,3,632176098,False,0.279576122760773,11930,3260,1690,0.00804266951639613,4.928958140764e-05,0.0127412558767708,258.49795256723,0.000587197098632812,294396492,1017,2739517259776.0,9725068800.0,123909590.0,479344.5703125,11.91320928
16,2,632174170,False,1.0,3280,3380,5750,0.194767877024317,0.170843034982681,237.212280273438,1388.48083496094,0.014220046225,294396492,707,36539140496.0,67946584.0,16117764096.0,11608201.0,0.0832345654
17,3,632176140,False,0.635971367359161,10680,4170,2240,0.0405747667392856,8.67951936425618e-05,0.0204964222557081,236.146973069915,0.00296237278660278,294396492,1073,7312780845056.0,27861721344.0,571065605.4375,2418263.49926758,34.1306086464
18,2,632174362,True,1.0,3540,3250,6180,0.606590283707051,0.937524811869022,4854.10774769543,5177.5779011314,0.0442872921640625,294396492,972,189048948608.0,38562063.75,187184412416.0,36152891.5625,0.04723852809375
19,1,632174807,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,294396492,872,10407855104.0,68801400.0,0.0,0.0,0.084281715
20,3,632176052,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,294396492,965,159209103360.0,602951424.0,0.0,0.0,0.7386154944
21,3,632176149,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,294396492,1086,53359310848.0,137471392.0,0.0,0.0,0.1684024552
22,2,632173972,False,0.237994879484177,9670,1680,9420,0.00132515193191581,0.00014320016065504,0.0350660861751644,244.874628734785,9.6749638671875e-05,294396492,409,144497737728.0,551530784.0,19340026.0,78979.296875,0.6756252104
23,1,632175021,False,0.0697282180190086,7510,6960,4890,0.000120081341743879,0.000110824171986492,0.0224377154351442,202.462288081692,8.76716559448242e-06,294396492,557,7507095936.0,64578600.0,1448996.25,7156.86987304688,0.079108785
24,3,632175570,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,294396492,263,10974405632.0,83300400.0,0.0,0.0,0.10204299
