episode,return,steps,ate,dopamine_mean,d_star,efficiency,turns,spike_count,firing_rate,E_rate,I_rate,ATP_proxy,DA_mean,ACh_mean,E_I_balance
27,1.2767346701436832,8,1,0.7602733559906483,2,0.25,0,33,4.125,1.0499999523162842,1.0500000715255737,33.210000002384184,1.1861320734024048,1.2073936462402344,0.999999886467351
