,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,629832616,False,1.30564603750827e-05,12370,4910,6360,1.08828227959996e-09,1.32055488766269e-09,8.05477355925177e-08,60.9953727722168,2.03157919924706e-11,168513750,859,1956676608.0,12558600.0,1.01156675815582,0.0165843199938536,0.015384285
1,3,629836495,False,0.363059937953949,8710,2790,3640,0.0840969479587984,0.000215841906511937,0.0698861507513542,323.783976340522,0.00156990160913086,168513750,726,1610345226240.0,5937458368.0,414946110.585938,1281552.33398438,7.2733865008
2,2,629832663,False,0.146178990602493,6170,430,6380,0.00162945063288291,2.34104484645552e-05,0.00515750285389341,220.307734031758,3.04181927246094e-05,168513750,894,242863869440.0,1060687828.0,5470500.5,24831.177734375,1.2993425893
3,2,629831163,False,0.0146373184397817,11720,4160,7850,1.05466155423203e-05,4.15357362726354e-07,3.22616651828866e-05,77.6720657348633,1.96881683731079e-07,168513750,91,66178846720.0,386943296.0,12483.4345703125,160.719741821289,0.4740055376
4,1,629833542,False,0.135265484452248,7590,7270,5540,0.00146073158698826,0.000606582732871175,0.122589386999607,202.098373413086,2.72685861328125e-05,168513750,10671,2101552256.0,36697500.0,4498724.0,22260.0703125,0.0449544375
5,1,629834009,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,974,203870928896.0,547686016.0,0.0,0.0,0.6709153696
6,1,629835422,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,258,186784595968.0,846861312.0,0.0,0.0,1.0374051072
7,3,629836306,False,0.93875777721405,5760,2170,8840,0.623892902162838,0.000318821916815423,0.245596220750446,770.324145854222,0.0116466827251641,168513750,453,9685781753798.56,29820710562.0,7323853814.12012,9507496.10217476,36.53037043845
8,2,629832515,False,0.0644829124212265,4600,4150,9870,7.20021986139829e-05,1.1360888265699e-06,0.000303904584143311,267.500732421875,1.34411973571777e-06,168513750,806,309526822912.0,965805312.0,293512.65625,1097.24060058594,1.1831115072
9,2,629832730,False,0.0602244921028614,8940,4090,10590,0.000174076878855744,7.46400554755831e-06,0.00122434027665973,164.032605396475,3.24962532958984e-06,168513750,922,78826875136.0,355406404.0,435138.375,2652.75537109375,0.4353728449
10,3,629836373,False,0.00073473941301927,9020,3120,3580,1.03152847775147e-07,1.98644940317377e-08,1.12731006266372e-06,56.7500013271219,1.92563256621361e-09,168513750,580,6615493120.0,79133400.0,89.207878112793,1.57194495201111,0.096938415
11,2,629833631,False,0.0502180457115173,1990,3110,6810,6.46582842775486e-05,3.3581405078502e-06,0.000958993917817258,285.572898327349,1.20702530822754e-06,168513750,151,46065192960.0,293414400.0,281382.625,985.326782226562,0.35943264
12,1,629834405,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,804,16739931136.0,108366304.0,0.0,0.0,0.1327487224
13,3,629836818,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,966,205533765632.0,875449792.0,0.0,0.0,1.0724259952
14,3,629837128,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,1116,311490944.0,26125200.0,0.0,0.0,0.03200337
15,3,629837212,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,266,130188763136.0,546512384.0,0.0,0.0,0.6694776704
16,2,629832975,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,614454277,3972318720.0,18950400.0,0.0,0.0,0.02321424
17,1,629833969,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,989,22569670656.0,225916192.0,0.0,0.0,0.2767473352
18,3,629836997,False,0.257558077573776,9000,3680,3270,0.00449955576655987,0.000440160721457757,0.160872184585909,365.485098382065,8.39966254394531e-05,168513750,1072,26610521088.0,155780992.0,25060828.5,68568.673828125,0.1908317152
19,2,629833649,False,0.12573903799057,8270,5510,5870,0.000840318272904764,0.000354205723851919,0.0740276724100113,208.99626159668,1.56868595214844e-05,168513750,607344834,8938368000.0,36153000.0,2676322.5,12805.599609375,0.044287425
20,3,629836301,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,449,4069052032.0,58233600.0,0.0,0.0,0.07133616
21,3,629836345,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,534,33640268800.0,233640000.0,0.0,0.0,0.286209
22,2,629835415,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,312782582,15447461888.0,52763400.0,0.0,0.0,0.064635165
23,2,629832316,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,685,83989807104.0,417928512.0,0.0,0.0,0.5119624272
24,1,629831290,False,0.0808127149939537,8650,5880,3380,0.000543836434819975,4.37104608863592e-05,0.0131631419062614,301.143981933594,1.01522078369141e-05,168513750,589508447,47809581056.0,189600304.0,2495735.75,8287.5166015625,0.2322603724
25,2,629832225,False,0.0978154838085175,5840,1990,8270,6.92717833024283e-05,2.96081589112873e-06,0.00283709517680109,958.214050292969,1.29314899902344e-06,168513750,625,131283181568.0,356534112.0,1011521.25,1055.6318359375,0.4367542872
26,3,629836639,False,1.30564603750827e-05,12370,4910,6360,1.08828227959996e-09,6.60277419212873e-10,4.02738664403605e-08,60.9953714430695,2.03157919924706e-11,168513750,859,3639691264.0,25117200.0,1.01156675815582,0.0165843199938536,0.03076857
27,3,629836344,False,0.0469846352934837,8890,330,7290,0.000277807447975799,4.48517829405149e-06,0.000900072030543598,200.676979048375,5.18604265899658e-06,168513750,533,257593209600.0,943887608.0,849566.8359375,4233.50421142578,1.1562623198
28,3,629836801,False,0.0966270938515663,12500,4600,6880,0.00047373069727937,3.66013352211455e-06,0.000760804669610957,207.862545181527,8.84349078063965e-06,168513750,957,671205687296.0,1972380544.0,1500596.328125,7219.17614746094,2.4161661664
29,2,629832860,False,0.170272752642632,5190,2200,8690,0.000471709426237737,1.31249908008613e-05,0.0117850694805384,897.91064453125,8.80575817871094e-06,168513750,974,204889063424.0,547686016.0,6454517.5,7188.3740234375,0.6709153696
30,1,629833971,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,988,65661042688.0,238410896.0,0.0,0.0,0.2920533476
31,3,629836764,False,0.0326237790286541,12150,7020,4280,0.000599469602467011,1.07183977072828e-05,0.000668920300543285,62.4086098324917,1.11907544373557e-05,168513750,938,54668026368.0,852301808.0,570121.981560946,9135.30974478018,1.0440697148
32,1,629833899,False,0.00442314893007278,6280,4160,3330,3.3358434871407e-06,7.21914901191667e-08,4.31033640779788e-06,59.7069854736328,6.22727243423462e-08,168513750,1022,103128326144.0,704167168.0,3035.197265625,50.8348770141602,0.8626047808
33,3,629836381,False,0.0108772022649646,8930,4360,5760,1.12382060323703e-05,2.28777105328506e-06,0.000139268068321324,60.8750023833661,2.09792128753662e-07,168513750,591,7759142144.0,74858400.0,10425.384765625,171.258880615234,0.09170154
34,2,629833033,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,1077,19747459072.0,68095800.0,0.0,0.0,0.083417355
35,3,629837221,False,0.242162346839905,7290,6210,4020,0.00941479305088172,3.93843993199232e-05,0.0104495622349113,265.322371683988,0.000175753093530273,168513750,278,942579969792.0,3642861528.0,38066308.25,143471.913085938,4.4625053718
36,1,629833591,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,607344842,2443387392.0,11298600.0,0.0,0.0,0.013840785
37,3,629836187,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,321,4567334400.0,24174000.0,0.0,0.0,0.02961315
38,1,629834728,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,608,22389796864.0,107451904.0,0.0,0.0,0.1316285824
39,2,629833712,False,0.408080518245697,6290,2330,8170,0.0239697766241539,0.000756473455112427,0.223773419857025,295.811340332031,0.000447462028125,168513750,484682512,48749781825.0,482865760.0,108052520.0,365275.125,0.591510556
40,3,629837138,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168513750,1125,166812016640.0,557949568.0,0.0,0.0,0.6834882208
41,3,629835702,False,0.460910677909851,4670,6480,2640,0.0841767854303943,0.00134214747002928,0.19983248720145,148.890112050869,0.00157139199585915,168513750,21,48359313920.0,955758592.0,190991616.603516,1282768.97621155,1.1708042752
42,2,629832232,False,0.00938861072063446,7930,2820,5740,8.99641882273858e-06,1.05160529528803e-06,9.84294674708508e-05,93.599250793457,1.67942984008789e-07,168513750,634,24073443328.0,130368600.0,12832.1123046875,137.096313476562,0.159701535
