,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,632113664,False,0.215014964342117,4370,4240,9390,0.000120620549211857,0.000471710984129459,0.404330372810364,857.156982421875,3.81282996582031e-05,288169135,148,26742738944.0,65983500.0,26679134.0,31125.142578125,0.0808297875
1,1,632113976,False,0.149776428937912,7080,3050,3210,6.04805095673475e-05,8.27371841296554e-05,0.031488936394453,380.589904785156,1.91179613037109e-05,288169135,496345668,44821446656.0,188627392.0,5939676.0,15606.4990234375,0.2310685552
2,1,632114380,False,0.280668884515762,6450,7450,3150,0.000658974471974263,0.000492358405608684,0.181585967540741,368.808532714844,0.000208302617578125,288169135,639,69576835072.0,345364192.0,62713292.0,170042.953125,0.4230711352
3,2,632114441,False,0.135150253772736,8260,5270,5820,6.15215912341637e-06,0.000184953823918477,0.0743149816989899,401.802917480469,1.94470484619141e-06,288169135,607344862,3095695872.0,8583300.0,637867.8125,1587.51416015625,0.0105145425
4,2,632113604,False,0.608036160469055,4050,5630,7370,0.0541816305537135,0.00705898273736238,6.77118682861328,959.229797363281,0.017126878125,288169135,56,677142462464.0,1980614656.0,13411111936.0,13981125.0,2.4262529536
5,1,632114638,False,0.55112612247467,5380,2110,2730,0.0233909126547336,0.0519926622509956,48.6364212036133,935.447875976562,0.007393895425,288169135,182305705,45680017408.0,116090096.0,5646206976.0,6035833.0,0.1422103676
6,2,632113568,False,0.510526239871979,9920,2840,7430,0.00342553115937419,0.000441853588438124,0.32829452521726,742.993909764825,0.0010828144904541,288169135,4,514460450816.0,2000504736.0,656754752.5,883930.196289062,2.4506183016
7,3,632115810,False,0.984047293663025,7940,4940,6800,0.110059490286172,0.131036802803688,422.164324216502,3221.72332645329,0.0347899363191406,288169135,804,175700074496.0,216732608.0,91496774992.0,28399948.015625,0.2654974448
8,2,632113594,False,0.636628329753876,4410,1790,5790,0.0852682517088488,0.0156147661874746,13.1759577911224,843.813966403896,0.0269533961976562,288169135,39,492021306368.0,1409100344.0,18566246656.0,22002772.40625,1.7261479214
9,2,632113777,False,0.232601895928383,8710,1680,8430,0.000530188162434176,0.00184848357457668,0.885826945304871,479.218200683594,0.000167593111328125,288169135,305,9979302912.0,74012400.0,65562180.0,136810.703125,0.09066519
10,2,632114063,False,0.999176204204559,6620,4120,7240,0.144014005725366,0.0502118393778801,99.734130859375,1986.26733398438,0.0455229992,288169135,733,308155285504.0,740097024.0,73812934656.0,37161632.0,0.9066188544
11,2,632114214,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,288169135,944,141695582208.0,474029088.0,0.0,0.0,0.5806856328
12,1,632115055,False,0.563449144363403,5410,4810,2150,0.0347394503703039,0.045716717839241,30.0111179351807,656.458251953125,0.01098118175,288169135,314,50012049408.0,196082096.0,5884642816.0,8964230.0,0.2402005676
13,2,632113864,False,0.595162391662598,6260,1050,5870,0.014881366625354,0.00877512060105801,6.33068466186523,721.435668945312,0.0047040177625,288169135,434,84105183232.0,437602496.0,2770323456.0,3840014.5,0.5360630576
