,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,632950234,False,0.234069913625717,8110,6980,2130,0.102356668089719,0.000156006568095666,0.0589142657572903,377.639649897067,0.00024160831953125,301119459,566,298711154688.0,1264249856.0,74482352.0,197231.28125,1.5487060736
1,2,632948765,False,0.00173735793214291,9890,4970,8320,8.62432830715159e-06,2.76156075784684e-08,8.68012284627184e-06,314.319458007812,2.03573397636414e-08,301119459,1049,206717353984.0,601769728.0,5223.43505859375,16.618236541748,0.7371679168
2,3,632950377,False,0.374257057905197,4410,5470,9360,0.971971331963734,4.80273894763128e-05,0.016554604174901,344.69090149207,0.002294294690625,301119459,698,9601414107648.0,38996365312.0,645569392.0,1872893.625,47.7705475072
3,2,632948749,False,0.153326064348221,8450,2070,10280,0.0161948843308531,0.000113273631295579,0.0553969075609959,489.053868295629,3.82272973632812e-05,301119459,1027,104558252672.0,275491804.0,15261394.0,31205.95703125,0.3374774599
4,2,632948423,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301119459,590,88764948480.0,296878496.0,0.0,0.0,0.3636761576
5,2,632948624,False,0.307183086872101,7590,190,6730,0.129188945248062,0.000145599230374002,0.0588132648016514,403.93939343345,0.000304944705078125,301119459,879,505180524036.062,1709723688.0,100554432.0,248934.453125,2.0944115178
6,1,632949740,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301119459,41,40976416768.0,131492704.0,0.0,0.0,0.1610785624
7,3,632949910,False,0.179679661989212,8060,6130,6700,0.00897888805668451,0.000248228662382029,0.087824435147404,353.804569966381,2.11942621337891e-05,301119459,210,15162451456.0,69699600.0,6121328.0,17301.4384765625,0.08538201
8,2,632948561,False,0.125764280557632,5920,7410,8840,0.00622382223438697,2.2365027689375e-05,0.0070338062942028,314.500244140625,1.46910529541016e-05,301119459,788,128093413376.0,536225408.0,3771705.75,11992.6962890625,0.6568761248
9,3,632950382,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301119459,702,207325233152.0,510629408.0,0.0,0.0,0.6255210248
10,2,632948768,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301119459,1054,19801870336.0,92284200.0,0.0,0.0,0.113048145
11,1,632948928,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301119459,917,828095680.0,4190400.0,0.0,0.0,0.00513324
12,3,632950367,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301119459,693,124558569472.0,494508608.0,0.0,0.0,0.6057730448
13,2,632948327,False,0.359299689531326,6770,2060,7930,0.0101390733341607,9.12225732463412e-05,0.111854217946529,1226.16821289062,2.39328273925781e-05,301119459,423,74092093440.0,214168496.0,23955650.0,19537.001953125,0.2623564076
