episode,return,steps,ate,dopamine_mean,d_star,efficiency,turns,spike_count,firing_rate,E_rate,I_rate,ATP_proxy,DA_mean,ACh_mean,E_I_balance
54,2.408434919925785,1,1,0.32944104075431824,1,1.0,0,33,33.0,1.0499999523162842,1.0500000715255737,33.210000002384184,0.32944104075431824,1.2033041715621948,0.999999886467351
