,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,640785142,False,0.470079094171524,9750,2250,8810,0.0021819182152102,0.00401686318218708,2.99128103256226,744.680786132812,0.00023753638125,521600943,377,7832955392.0,48273300.0,144399008.0,193907.25,0.0591347925
1,1,640786855,False,0.535198867321014,9330,6150,5580,0.00564150386087112,0.00161943246734568,0.859383457930281,530.669524823625,0.000614167113403988,521600943,792,15095782560.0,309590501.0,266056955.291748,501360.908901215,0.379248363725
2,2,640785135,False,0.646087348461151,11880,6750,7410,0.0542128538098177,0.000612208143026949,0.583869551630252,953.710855173239,0.00590192841392948,521600943,370,1141743896832.0,7869710328.0,4594884240.66932,4817900.74606488,9.6403951518
3,2,640785229,False,0.549694716930389,8150,1230,7450,0.00670281889308574,0.047282949090004,29.9773540496826,633.999206542969,0.0007297080765625,521600943,469,1879671552.0,12598200.0,377660704.0,595680.0625,0.015432795
4,2,640785804,False,0.826570153236389,6580,340,6590,0.098102402241612,0.00821954232890471,5.46851157417072,665.306090698047,0.0106800014125,521600943,894,162832720000.0,1060687828.0,5800383664.0,8718368.5,1.2993425893
5,2,640785921,False,0.537309646606445,2420,3980,5920,0.0104960168528017,0.00538242887705564,4.52440118789673,840.587341308594,0.001142657796875,521600943,969,44181454848.0,173301296.0,784084608.0,932781.875,0.2122940876
6,2,640785492,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,521600943,725,13689916416.0,44470800.0,0.0,0.0,0.05447673
7,2,640785253,False,0.0011208561481908,11410,4550,7290,3.45184982878666e-08,5.75470721742022e-07,0.00107920821756124,1875.34875488281,3.757885658741e-09,521600943,506,454688768.0,5330700.0,5752.935546875,3.06766176223755,0.0065301075
8,3,640789174,False,0.607470035552979,4540,4340,1610,0.00851985843651924,0.000475757945641591,0.312053009578273,655.907089806876,0.00092752163104248,521600943,1057,374291082752.0,1591482648.0,496626950.0,757160.515136719,1.9495662438
9,2,640785868,False,0.285450786352158,6620,1470,7970,0.000594401389114492,0.000455030211014673,0.382087588310242,839.697204589844,6.47100125e-05,521600943,182305705,35286298624.0,116090096.0,44356584.0,52824.5,0.1422103676
10,3,640788996,False,0.710657477378845,7720,1230,3800,0.23565894848539,0.0183844716156455,10.3491841691946,562.930737720378,0.02565521175,521600943,940,105802219520.0,1139169536.0,11789475328.0,20943030.0,1.3954826816
11,2,640785143,False,0.474399447441101,7630,1670,9850,0.064991593279565,0.00142325334435304,1.00842772167164,708.537046951424,0.00707536504882812,521600943,378,944191619072.0,4058172936.0,4092374088.0,5775808.203125,4.9712618466
12,3,640787861,False,1.0,7550,670,3200,3.90793881155816,0.179799725990205,529.006189403343,2942.19686092381,0.425441080684375,521600943,22,1520621201664.0,1931587156.0,1021821560896.0,347298841.375,2.3661942661
13,3,640788200,False,0.0701626986265182,10130,4690,5780,3.522879568242e-05,3.57996403749103e-05,0.018772294832653,524.371044961929,3.83521278839111e-06,521600943,238,8501242112.0,87453000.0,1641693.5,3130.78594970703,0.107129925
14,3,640788642,False,1.0,6890,3110,2580,6.70222119924667,0.0121820179488099,18.6693714983115,1532.53521516404,0.729643008114637,521600943,623,13716747294912.0,48893947448.0,912819268925.633,595626945.399704,59.8950856238
15,1,640787443,False,0.859660148620605,5520,800,3690,0.244273622301047,0.0205096880047963,16.1575790482215,787.80228370334,0.0265930555378906,521600943,337,280851870208.0,1058456704.0,17102097864.0,21708616.765625,1.2966094624
16,1,640786614,False,0.725680947303772,7000,800,2950,0.0495929610594832,0.0476272515952587,57.2361297607422,1201.75170898438,0.0053989798625,521600943,1006,22421786624.0,92538000.0,5296517120.0,4407330.5,0.11335905
17,1,640786432,False,0.260845899581909,3760,4520,3080,0.000925985139727413,0.000121140459668823,0.0596423260867596,492.340301513672,0.000100808159375,521600943,1101,161411547136.0,679313728.0,40515852.0,82292.375,0.8321593168
18,1,640787338,False,0.996805906295776,8580,1770,1810,0.543293624113587,0.0875427993335726,117.440018956403,1341.5154627271,0.05914612221875,521600943,409,227077817344.0,551530784.0,64771785728.0,48282548.75,0.6756252104
19,2,640785901,False,0.199888810515404,7160,3720,10740,0.000868385960640814,0.000601089093834162,0.35343411564827,587.989562988281,9.453757578125e-05,521600943,959,14626802688.0,128389504.0,45377232.0,77173.53125,0.1572771424
20,2,640784832,False,0.287789195775986,7730,6940,5760,0.000164186663847842,0.000260321074165404,0.143735721707344,552.147888183594,1.78743207275391e-05,521600943,126,6305404928.0,56051100.0,8056545.5,14591.2822265625,0.0686625975
21,2,640784853,False,0.0020269313827157,11880,6670,7010,7.21850364370574e-08,6.51542791274551e-07,0.000231395693845116,355.150421142578,7.85848535299301e-09,521600943,143,2018909696.0,9846000.0,2278.32202148438,6.41509008407593,0.01206135
22,3,640788815,False,0.535165786743164,6720,7540,2560,0.00293980342293054,0.000243610771155868,0.113962537187346,467.80582256944,0.000320044198632812,521600943,788,223625551872.0,1072450816.0,122219216.0,261260.5703125,1.3137522496
