,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,640892264,False,0.196616008877754,9510,4420,3680,0.00496521462843484,1.70529579495648e-05,0.008566442917238,502.343519674053,1.56162605224609e-05,527713883,933,45469203712.0,747551704.0,6403859.0,12747.9677734375,0.9157508374
1,2,640890645,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,63,19855620096.0,58788900.0,0.0,0.0,0.0720164025
2,1,640892427,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,1070,263710998528.0,543617088.0,0.0,0.0,0.6659309328
3,3,640894111,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,452,7649016320.0,36234000.0,0.0,0.0,0.04438665
4,1,640892734,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,753,2989094144.0,14984100.0,0.0,0.0,0.0183555225
5,2,640893556,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,576073699,2663784704.0,22557600.0,0.0,0.0,0.02763306
6,2,640890790,False,0.222225606441498,4210,4500,6140,0.00719710552764969,1.34510678401986e-05,0.00861499092094245,640.468922117578,2.26358543060303e-05,527713883,242,358471356416.0,1373738400.0,11834743.84375,18478.2484130859,1.68282954
7,1,640893457,False,0.411627739667892,4780,5140,2350,0.301384228742931,0.000991183394594148,0.706800524181623,713.087535602865,0.000947893492147827,527713883,119,268506596224.0,780673496.0,551780436.1875,773790.605834961,0.9563250326
8,3,640894952,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,1107,154749517824.0,838017024.0,0.0,0.0,1.0265708544
9,3,640894244,False,0.0148602230474353,5600,3760,5450,1.63919927264923e-05,4.59126116215165e-08,2.48027889424179e-05,540.217340431019,5.15549977302551e-08,527713883,618,98299553792.0,916648192.0,22735.431640625,42.0857124328613,1.1228940352
10,2,640891766,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,984,574131273728.0,1234691968.0,0.0,0.0,1.5124976608
11,1,640892530,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,527713883,1002,344366364160.0,967048204.0,0.0,0.0,1.1846340499
12,2,640891082,True,0.412198543548584,3840,3730,5740,0.00428246333214604,0.0866505903813501,53.265077324249,614.711072248081,1.34689168701172e-05,527713883,567,27066411.75,126889.31640625,6758769.25,10995.0341796875,0.000155439412597656
