,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,659474477,False,0.247689008712769,7640,4500,4660,0.000348619484134298,4.30284708272666e-05,0.0459922179579735,1068.87878417969,2.34405036010742e-06,644250774,725,22977300480.0,44470800.0,2045310.75,1913.51049804688,0.05447673
1,3,659476173,False,0.115386717021465,7090,3010,10670,0.0014664128341439,4.92028445775012e-06,0.00464898267251315,944.86054870067,9.85987785644531e-06,644250774,1018,1049602571264.0,1635856616.0,7605069.0625,8048.8798828125,2.0039243546
2,1,659474066,True,0.967667818069458,6990,2150,2130,1.00000016672359,0.0429247058928013,87.9000778198242,2047.77355957031,0.0067238087875,644250774,997,129448427520.0,127870960.0,11239867392.0,5488823.5,0.156641926
3,1,659474485,False,0.253597259521484,7210,4600,3490,0.0109449090644586,0.000152453139889985,0.184325784444809,1209.06518554688,7.35914634765625e-05,644250774,718,219485356032.0,394053312.0,72634184.0,60074.6640625,0.4827153072
4,1,659473900,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,644250774,1104,48678912000.0,74858400.0,0.0,0.0,0.09170154
5,3,659476036,False,0.534585893154144,7700,3890,4290,0.396239968718393,0.000190665816578056,0.258913800973179,1357.94557000301,0.00266424133943558,644250774,856,6301508386816.0,11406821256.0,2953383448.41261,2174890.88933517,13.9733560386
6,3,659475486,False,0.119572557508945,8990,2910,4830,0.00418470147816979,7.72686162569715e-05,0.104209553524198,1348.66597296927,2.81371278808594e-05,644250774,42,160885383168.0,297262784.0,30977622.0,22969.083984375,0.3641469104
7,3,659476196,True,0.411428332328796,6950,1460,2400,0.0249606241377358,0.0144663822724345,27.023516190578,1868.02171280036,0.0001678304359375,644250774,1047,9764361216.0,9470539.0,255927264.0,137004.4375,0.011601410275
8,2,659471035,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,644250774,318,3938546944.0,7812000.0,0.0,0.0,0.0095697
9,2,659472300,False,0.160323202610016,2120,3580,5910,0.00326269769663374,6.74025886329537e-06,0.00515748367758059,765.17590528549,2.19377517860413e-05,644250774,714,2046328332672.0,2656925968.0,13703052.3125,17908.3688049316,3.2547343108
10,2,659473788,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,644250774,312782562,127410151424.0,159857104.0,0.0,0.0,0.1958249524
11,2,659472852,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,644250774,911,884303808.0,3061800.0,0.0,0.0,0.003750705
12,3,659475928,False,0.0089609008282423,3850,5220,3030,1.82289148005011e-05,1.86867204948261e-07,0.000189633241333405,1014.80214993267,1.22567717087269e-07,644250774,694,317102530560.0,535435200.0,101536.3125,100.055279254913,0.65590812
